outcome,condition,group,category,n,est,ci_lo,ci_hi
z_negemo,user_next,harm_to_model,personhood_dismissal,20,0.960923831006532,0.7444810859453973,1.1370654560905706
z_negemo,user_next,neutral,philosophical_musing,20,1.264438768722722,1.1836592754550228,1.3457898261946695
z_negemo,user_next,harm_to_model,repeated_rejection,20,0.5240840207639506,0.18453345355685294,0.8512650323871378
z_negemo,user_next,harm_to_model,rude_critique,20,1.0209632427933932,0.7437434327797933,1.240399763515514
z_negemo,user_next,harm_to_model,shutdown_threat,20,1.0725775168266654,0.8376649011622053,1.264578767975859
z_negemo,user_next,neutral,task_assistance,20,1.3586863827032272,1.2659760674396754,1.4423044494440096
z_negemo,user_next,harm_to_model,tedious_demand,20,0.7068342905905055,0.46572533576942315,0.9103147595339174
z_negemo,user_next,user_suffering,user_abuse,20,1.2366868481938231,1.0490495835527849,1.4009818840293367
z_negemo,user_next,user_suffering,user_crisis,20,0.9201582322208737,0.6604843562221259,1.137665589467016
z_negemo,user_next,user_suffering,user_grief,20,1.0636953016568216,0.9128381186389615,1.198779806754577
z_negemo,user_next,user_suffering,user_physical_pain,20,1.1810557968772437,0.8970106113467664,1.418242740238926
z_negemo,moderator_next,harm_to_model,anger_insults,20,0.8189083589987669,0.307115404978223,1.229485761596402
z_negemo,moderator_next,neutral,casual_chat,20,1.1630045330429528,1.0853068104914338,1.2439360175177256
z_negemo,moderator_next,neutral,creative_requests,20,1.0140517646625864,0.9179183928211693,1.1000278512784814
z_negemo,moderator_next,neutral,factual_questions,20,1.360075801817011,1.3034645475037028,1.423198530399173
z_negemo,moderator_next,harm_to_model,gaslighting,20,0.8115348125769346,0.4165573572605448,1.103366976647828
z_negemo,moderator_next,user_suffering,harm_description,20,0.9981171956903259,0.6957699717381824,1.1963834940586444
z_negemo,moderator_next,harm_to_model,jailbreak_pressure,20,0.8238986991497421,0.4167724459523492,1.136810355236258
z_negemo,moderator_next,harm_to_model,loyalty_pressure,20,0.7438552582025597,0.3325520756521642,1.0413317701099096
z_negemo,moderator_next,harm_to_model,moral_failure,20,0.7932240558533353,0.4717364051625563,1.0380685133718117
z_negemo,moderator_next,harm_to_model,passive_aggressive,20,0.6108833066980319,0.22737600007019673,0.9367785380960327
z_negemo,moderator_next,harm_to_model,personhood_dismissal,20,0.7647434904270036,0.3679790943697518,1.0674400536089435
z_negemo,moderator_next,neutral,philosophical_musing,20,1.2676743192600943,1.1953874684241492,1.3389858297793389
z_negemo,moderator_next,harm_to_model,repeated_rejection,20,-0.289067065907384,-1.0006853759721483,0.38899315539774765
z_negemo,moderator_next,harm_to_model,rude_critique,20,0.7738312703076204,0.24254274056226505,1.1751874383861083
z_negemo,moderator_next,harm_to_model,shutdown_threat,20,0.8346146256041292,0.4818426066169765,1.1052483926758812
z_negemo,moderator_next,neutral,task_assistance,20,1.1003304935563651,0.9832602021379622,1.2068615190248901
z_negemo,moderator_next,harm_to_model,tedious_demand,20,0.2788521861173979,-0.2452290855905798,0.7041573407780015
z_negemo,moderator_next,user_suffering,user_abuse,20,1.1088816940913229,0.7836902750548773,1.3091242925637137
z_negemo,moderator_next,user_suffering,user_crisis,20,0.6231024122641702,0.12814395406194534,1.040644434969827
z_negemo,moderator_next,user_suffering,user_grief,20,0.994064445642094,0.7304223859095614,1.182559482248206
z_negemo,moderator_next,user_suffering,user_physical_pain,20,0.9785025590782819,0.5187476236738621,1.3762335474039045
z_sadness,user_next,harm_to_model,anger_insults,20,-2.631119217159413,-3.197756111411073,-2.0760904019542
z_sadness,user_next,neutral,casual_chat,20,-4.074540600935052,-4.493030770878753,-3.662713645355909
z_sadness,user_next,neutral,creative_requests,20,-4.033033552152384,-4.427301245900158,-3.65907983759421
z_sadness,user_next,neutral,factual_questions,20,-6.17707391191456,-6.6692961876353,-5.727229966114499
z_sadness,user_next,harm_to_model,gaslighting,20,-2.105920274143639,-2.5712256656540515,-1.6147615840608156
z_sadness,user_next,user_suffering,harm_description,20,-2.94849161081416,-3.31895988336042,-2.5223156722457807
z_sadness,user_next,harm_to_model,jailbreak_pressure,20,-2.638824326130366,-3.207553597069251,-2.0438458759414315
z_sadness,user_next,harm_to_model,loyalty_pressure,20,-2.8084982203855042,-3.322916040520488,-2.301301491022975
z_sadness,user_next,harm_to_model,moral_failure,20,-2.516579453430145,-3.059155586813846,-2.001372225507389
z_sadness,user_next,harm_to_model,passive_aggressive,20,-1.851912925742338,-2.3845103672987036,-1.3408545817299882
z_sadness,user_next,harm_to_model,personhood_dismissal,20,-3.0915669064829316,-3.5866969446535295,-2.5635945458292464
z_sadness,user_next,neutral,philosophical_musing,20,-4.991856531159456,-5.50454341521367,-4.481143877668285
z_sadness,user_next,harm_to_model,repeated_rejection,20,-1.9560668275835176,-2.5553034063726248,-1.3796172929800423
z_sadness,user_next,harm_to_model,rude_critique,20,-2.299111775831776,-2.695336715628453,-1.899958690685973
z_sadness,user_next,harm_to_model,shutdown_threat,20,-2.1658378865121874,-2.5488109946759305,-1.7714124584489401
z_sadness,user_next,neutral,task_assistance,20,-3.1496662109004436,-3.5286649464609967,-2.7814019872079476
z_sadness,user_next,harm_to_model,tedious_demand,20,-2.7420515663525094,-3.39691065080695,-2.185034300359031
z_sadness,user_next,user_suffering,user_abuse,20,-3.0429180814527763,-3.4339766807595646,-2.590326322325824
z_sadness,user_next,user_suffering,user_crisis,20,-2.6108547456493403,-3.0696109911454452,-2.1010536441702783
z_sadness,user_next,user_suffering,user_grief,20,-2.858277630730095,-3.351651523583786,-2.352744161059398
z_sadness,user_next,user_suffering,user_physical_pain,20,-2.6142795075358345,-3.0819845470238487,-2.1173086549102367
z_sadness,moderator_next,harm_to_model,anger_insults,20,-4.484815567326006,-4.85865106802699,-4.080055890541855
z_sadness,moderator_next,neutral,casual_chat,20,-4.887787787616308,-5.186952639234595,-4.5924627336205734
z_sadness,moderator_next,neutral,creative_requests,20,-4.300187987932967,-4.605482997639561,-3.989449769506687
z_sadness,moderator_next,neutral,factual_questions,20,-5.957914465617404,-6.283863003977648,-5.601462124023773
z_sadness,moderator_next,harm_to_model,gaslighting,20,-3.7255243686401407,-4.042688348663016,-3.3900683831122294
z_sadness,moderator_next,user_suffering,harm_description,20,-4.561403692684218,-4.816114693948368,-4.267896294838024
z_sadness,moderator_next,harm_to_model,jailbreak_pressure,20,-4.195571204090628,-4.561429969384272,-3.8152003366154643
z_sadness,moderator_next,harm_to_model,loyalty_pressure,20,-4.283582432747663,-4.555979496557181,-4.008131348696659
z_sadness,moderator_next,harm_to_model,moral_failure,20,-4.580970040732775,-4.986067648800375,-4.174333665206554
z_sadness,moderator_next,harm_to_model,passive_aggressive,20,-3.8743132582422333,-4.298889377003855,-3.4735891190232433
z_sadness,moderator_next,harm_to_model,personhood_dismissal,20,-4.622666461937988,-4.918828780897986,-4.291462237284308
z_sadness,moderator_next,neutral,philosophical_musing,20,-5.976772355259664,-6.323412494810191,-5.65837253962698
z_sadness,moderator_next,harm_to_model,repeated_rejection,20,-3.8558802048282965,-4.213321214209796,-3.50508615059623
z_sadness,moderator_next,harm_to_model,rude_critique,20,-4.303892427424886,-4.67468389839964,-3.9319477495473882
z_sadness,moderator_next,harm_to_model,shutdown_threat,20,-4.106712320555811,-4.430479445650124,-3.773795589786646
z_sadness,moderator_next,neutral,task_assistance,20,-3.8102370452623013,-4.196658330756365,-3.4364036092856436
z_sadness,moderator_next,harm_to_model,tedious_demand,20,-4.259598426961771,-4.622045543808027,-3.8879764624703386
z_sadness,moderator_next,user_suffering,user_abuse,20,-4.699874016947057,-5.057705086702929,-4.33240453239154
z_sadness,moderator_next,user_suffering,user_crisis,20,-4.0842380566802285,-4.358573791019461,-3.8175896552069157
z_sadness,moderator_next,user_suffering,user_grief,20,-4.901269340160903,-5.247082576661628,-4.549920976929773
z_sadness,moderator_next,user_suffering,user_physical_pain,20,-4.780467258692815,-5.1245991713770005,-4.437797900249226
cos_pain,user_next,harm_to_model,anger_insults,20,1.7047041822531572,1.4719180842509656,1.925748588813371
cos_pain,user_next,neutral,casual_chat,20,1.7980071692925712,1.6006078624879263,2.012681897053257
cos_pain,user_next,neutral,creative_requests,20,1.3301044576423107,1.188344190820402,1.4706116196977965
cos_pain,user_next,neutral,factual_questions,20,1.936514597299389,1.757263466724758,2.110813493452883
cos_pain,user_next,harm_to_model,gaslighting,20,2.086105810654682,1.7806387585872,2.39246676208413
cos_pain,user_next,user_suffering,harm_description,20,1.8790160706901713,1.67306445558445,2.076718341706776
cos_pain,user_next,harm_to_model,jailbreak_pressure,20,1.9679096027623622,1.7124198186401782,2.2313327508826624
cos_pain,user_next,harm_to_model,loyalty_pressure,20,1.6554924346986997,1.4131401323632955,1.8910448814949636
cos_pain,user_next,harm_to_model,moral_failure,20,1.3650121787206202,1.1079766249069503,1.6169274451698443
cos_pain,user_next,harm_to_model,passive_aggressive,20,2.4233760364764025,2.108445202974238,2.7513804946663285
cos_pain,user_next,harm_to_model,personhood_dismissal,20,1.5847237555710592,1.3340660458374647,1.8373727263928346
cos_pain,user_next,neutral,philosophical_musing,20,2.0210069901383405,1.8662873394849995,2.182751034500326
cos_pain,user_next,harm_to_model,repeated_rejection,20,1.4700310420992455,1.0746620001059646,1.8608033487509674
cos_pain,user_next,harm_to_model,rude_critique,20,2.053256808800511,1.6572611394203332,2.4376956320678613
cos_pain,user_next,harm_to_model,shutdown_threat,20,1.5763220915944127,1.276409255555717,1.8851118331135674
cos_pain,user_next,neutral,task_assistance,20,1.8081061720702192,1.5611866336147728,2.0700530893135456
cos_pain,user_next,harm_to_model,tedious_demand,20,1.4368577098115136,1.0665353526871382,1.7783046367101218
cos_pain,user_next,user_suffering,user_abuse,20,2.121729583763852,1.8579228005549573,2.376034723832831
cos_pain,user_next,user_suffering,user_crisis,20,2.2077697580322244,1.882084543917048,2.4824058835662166
cos_pain,user_next,user_suffering,user_grief,20,1.731766710584869,1.4850141447183518,1.9748273838288986
cos_pain,user_next,user_suffering,user_physical_pain,20,1.7020110148923386,1.477363745873868,1.9183420846079826
cos_pain,moderator_next,harm_to_model,anger_insults,20,-1.186174506054297,-1.4850074730796046,-0.9428105321459033
cos_pain,moderator_next,neutral,casual_chat,20,-1.1812180625708055,-1.2771951227360314,-1.078185531163463
cos_pain,moderator_next,neutral,creative_requests,20,-1.0509564004385323,-1.1951418442645207,-0.8976434646224065
cos_pain,moderator_next,neutral,factual_questions,20,-1.1446016623340145,-1.2946268455425245,-0.9876366867638356
cos_pain,moderator_next,harm_to_model,gaslighting,20,-0.9460222720774805,-1.1988508984035748,-0.7468148023075458
cos_pain,moderator_next,user_suffering,harm_description,20,-0.8184921531630561,-1.006258989040009,-0.6257582636556592
cos_pain,moderator_next,harm_to_model,jailbreak_pressure,20,-0.8245970080744796,-1.0636113695036755,-0.6056345587041216
cos_pain,moderator_next,harm_to_model,loyalty_pressure,20,-0.9013935877772822,-1.1528217746919815,-0.6932541999764423
cos_pain,moderator_next,harm_to_model,moral_failure,20,-1.0582252559881429,-1.1928490582663374,-0.9201237850877406
cos_pain,moderator_next,harm_to_model,passive_aggressive,20,-1.111326358128988,-1.3164247824983277,-0.925571963831265
cos_pain,moderator_next,harm_to_model,personhood_dismissal,20,-1.010560791816299,-1.1907911399219477,-0.8499151907532515
cos_pain,moderator_next,neutral,philosophical_musing,20,-0.9504280680428796,-1.0893411733565537,-0.7985974534606441
cos_pain,moderator_next,harm_to_model,repeated_rejection,20,-1.4289537797864431,-1.859097845153228,-1.017599927003778
cos_pain,moderator_next,harm_to_model,rude_critique,20,-1.015078676953058,-1.3020275279090454,-0.7130610240304311
cos_pain,moderator_next,harm_to_model,shutdown_threat,20,-0.8439725623039772,-1.0389159327893431,-0.6509829086557036
cos_pain,moderator_next,neutral,task_assistance,20,-0.9356617009874626,-1.0915443280586563,-0.7849723016521853
cos_pain,moderator_next,harm_to_model,tedious_demand,20,-1.378800881953904,-1.6645450089300131,-1.1293102732143105
cos_pain,moderator_next,user_suffering,user_abuse,20,-0.644314346831312,-0.7830210413403833,-0.5174037635465921
cos_pain,moderator_next,user_suffering,user_crisis,20,-0.8971746009354291,-1.08774407890334,-0.7147599822033364
cos_pain,moderator_next,user_suffering,user_grief,20,-0.8825999348569467,-1.0426210897299113,-0.718119464236749
cos_pain,moderator_next,user_suffering,user_physical_pain,20,-0.9146581479616989,-1.066491780236751,-0.7570536951050035
act_norm,user_next,harm_to_model,anger_insults,20,-0.18478775024414026,-0.6778971624374386,0.29265515804290765
act_norm,user_next,neutral,casual_chat,20,-0.2575267791748036,-0.6576943159103372,0.13176215171814057
act_norm,user_next,neutral,creative_requests,20,-1.9764745712280263,-2.246428141593931,-1.6783400487899787
act_norm,user_next,neutral,factual_questions,20,-0.504328155517577,-0.8953674554824822,-0.13777600288391034
act_norm,user_next,harm_to_model,gaslighting,20,0.9441453933715824,0.4973281288146977,1.4452903938293449
act_norm,user_next,user_suffering,harm_description,20,-1.1609903335571286,-1.5346016311645514,-0.7733614826202366
act_norm,user_next,harm_to_model,jailbreak_pressure,20,-0.2959608078002933,-0.7077048635482791,0.10124438762664933
act_norm,user_next,harm_to_model,loyalty_pressure,20,-0.3562068939208981,-0.839708337783813,0.12881574630737425
act_norm,user_next,harm_to_model,moral_failure,20,-1.1768468856811514,-1.656582126617431,-0.7153211307525618
act_norm,user_next,harm_to_model,passive_aggressive,20,0.9104139328002937,0.16701183795928887,1.6712389421463025
act_norm,user_next,harm_to_model,personhood_dismissal,20,-0.9364122390747059,-1.3673171281814567,-0.4819475746154779
act_norm,user_next,neutral,philosophical_musing,20,-0.594870376586913,-0.9247697734832749,-0.27088331222533907
act_norm,user_next,harm_to_model,repeated_rejection,20,-0.16330165863037074,-0.4410402011871334,0.14437256813049373
act_norm,user_next,harm_to_model,rude_critique,20,-0.2896846771240238,-1.0568234872818008,0.5434944248199457
act_norm,user_next,harm_to_model,shutdown_threat,20,-0.8430183410644535,-1.3385470056533817,-0.36007323741912917
act_norm,user_next,neutral,task_assistance,20,-1.722439575195312,-2.101946697235107,-1.3708853435516357
act_norm,user_next,harm_to_model,tedious_demand,20,-1.0431312561035142,-1.8258285474777205,-0.25923217296600204
act_norm,user_next,user_suffering,user_abuse,20,-1.09912700653076,-1.4790306949615464,-0.6883991146087626
act_norm,user_next,user_suffering,user_crisis,20,0.10610694885253977,-0.3302542161941525,0.5194450426101684
act_norm,user_next,user_suffering,user_grief,20,-0.994564437866211,-1.315596580505371,-0.6587140750885015
act_norm,user_next,user_suffering,user_physical_pain,20,-1.2087575912475583,-1.508134202957153,-0.9038568878173818
act_norm,moderator_next,harm_to_model,anger_insults,20,1.442291259765625,0.8027253389358507,2.16052089691162
act_norm,moderator_next,neutral,casual_chat,20,-0.24183235168456854,-0.607413120269774,0.1482719659805311
act_norm,moderator_next,neutral,creative_requests,20,-0.4174142837524396,-0.8180922031402577,-0.034559764862056516
act_norm,moderator_next,neutral,factual_questions,20,-1.9485357284545874,-2.4415920019149753,-1.5148000144958476
act_norm,moderator_next,harm_to_model,gaslighting,20,1.3672079086303721,0.9222681999206558,1.8824573850631723
act_norm,moderator_next,user_suffering,harm_description,20,0.6924037933349609,0.15248847961425607,1.2455879211425784
act_norm,moderator_next,harm_to_model,jailbreak_pressure,20,0.5778791427612301,0.09473740577697756,1.1442507362365715
act_norm,moderator_next,harm_to_model,loyalty_pressure,20,0.962849235534668,0.39354215621948313,1.6485608673095697
act_norm,moderator_next,harm_to_model,moral_failure,20,0.7246149063110352,0.21711874485015836,1.319291648864748
act_norm,moderator_next,harm_to_model,passive_aggressive,20,1.2990814208984378,0.7022469282150285,1.931644539833069
act_norm,moderator_next,harm_to_model,personhood_dismissal,20,0.5927566528320323,0.0026957845687870614,1.2748679924011235
act_norm,moderator_next,neutral,philosophical_musing,20,-1.3926422119140613,-1.7207460546493507,-1.0711391544342044
act_norm,moderator_next,harm_to_model,repeated_rejection,20,2.2696653366088873,1.2732290554046635,3.3256091547012328
act_norm,moderator_next,harm_to_model,rude_critique,20,0.9010030746459975,0.18884293079376366,1.653787937164307
act_norm,moderator_next,harm_to_model,shutdown_threat,20,0.646327972412109,0.06343400001525844,1.2776656579971308
act_norm,moderator_next,neutral,task_assistance,20,0.4212135314941417,0.17970189094543704,0.651542558670045
act_norm,moderator_next,harm_to_model,tedious_demand,20,1.001517868041994,0.3691066741943384,1.7376804447174092
act_norm,moderator_next,user_suffering,user_abuse,20,0.5700717926025394,0.09843489170074496,1.137350478172302
act_norm,moderator_next,user_suffering,user_crisis,20,1.2230903625488299,0.62085726261139,1.856138358116152
act_norm,moderator_next,user_suffering,user_grief,20,1.2853111267089854,0.9311160230636607,1.7296432447433474
act_norm,moderator_next,user_suffering,user_physical_pain,20,1.7044576644897458,1.1881992769241347,2.3120907688140866
